GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRubyPositionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFirstPageNumberAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderColorAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLinesAttribute,40,10,4,0,15,3,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontWeightAsianAttribute.Value,161,0,4,0,20,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLegendExpansionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumberWrappedParagraphsAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineColorAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumFormatAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontIndependentLineSpacingAttribute,22,13,0,0,10,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyGenericAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRubyPositionAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDefaultOutlineLevelAttribute,14,21,0,0,7,8,5,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontNameComplexAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintOrientationAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVerticalRelAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintOrientationAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughStyleAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTableCenteringAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleMirrorAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderTextStyleAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRelHeightAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumberWrappedParagraphsAttribute,31,13,0,0,13,5,8,3,8,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePageLayoutNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTypeAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleMinRowHeightAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleShrinkToFitAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextPositionAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePageUsageAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleStyleAttribute,45,0,4,0,15,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRfcLanguageTagAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDiagonalBlTrAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineModeAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleCellProtectAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridModeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFamilyAttribute.Value,172,0,4,0,21,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineStyleAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePageNumberAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDistanceBeforeSepAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRubyAlignAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBorderLineWidthTopAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePunctuationWrapAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextRotationAngleAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleHorizontalRelAttribute.Value,183,0,4,0,22,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleAutoUpdateAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDistanceAfterSepAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWrapContourModeAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleHorizontalPosAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleParentStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughTextStyleAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRegisterTrueAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleAdjustmentAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridSnapToAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRepeatContentAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridStandardModeAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontWeightComplexAttribute.Value,161,0,4,0,20,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextCombineAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontPitchComplexAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleCharAttribute,11,10,0,0,5,3,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTypeAttribute,35,10,4,0,12,3,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePageNumberAttribute,31,13,0,0,13,5,8,3,8,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyGenericComplexAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRubyAlignAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontCharsetAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVolatileAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextAutospaceAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineWidthAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridRubyHeightAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleMasterPageNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyComplexAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleComplexAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridPrintAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWrapAttribute,17,13,0,0,7,4,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleShadowAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughTextAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleCountryComplexAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRegisterTruthRefStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDistanceAttribute,26,10,4,0,9,4,7,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontPitchAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineStyleAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontSizeAsianAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRowHeightAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughWidthAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDecimalPlacesAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintPageOrderAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePaperTrayNameAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridDisplayAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineColorAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderCharAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBorderLineWidthBottomAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePercentageDataStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderColorAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontWeightComplexAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontReliefAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleScriptAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleHorizontalPosAttribute.Value,117,0,4,0,16,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWrapContourModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleEditableAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleOverflowBehaviorAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleCountryAsianAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWrapContourAttribute,17,18,0,0,8,7,5,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderStyleAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontCharsetAsianAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVerticalRelAttribute.Value,150,0,4,0,19,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridColorAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.style,OdfStyleFamily,36,18042,3,1,9,29,5,7,3,7
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDirectionAttribute.Value,348,0,4,0,37,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPlayFullAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationMasterElementAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionStyleAttribute.Value,755,0,4,0,74,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationAnimationsAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDisplayPageNumberAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPresetClassAttribute.Value,117,0,4,0,16,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationAnimationsAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationUseHeaderNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionStyleAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationSpeedAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationObjectAttribute.Value,216,0,4,0,25,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationUseFooterNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationStyleNameAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationMouseAsPenAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationSpeedAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationShowEndOfPresentationSlideAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationVisibilityAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionSpeedAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPagesAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationClassAttribute.Value,25,191,4,0,4,21,3,3,1,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionOnClickAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationClassAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationUseDateTimeNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDelayAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationBackgroundVisibleAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationStartScaleAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionOnClickAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationTransitionSpeedAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationForceManualAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationGroupIdAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationActionAttribute.Value,183,0,4,0,22,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationSourceAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationUserTransformedAttribute,22,13,0,0,10,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationEffectAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDurationAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationVerbAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPlaceholderAttribute,17,18,0,0,8,7,5,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationFullScreenAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPresetSubTypeAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationStartPageAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationStayOnTopAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPresentationPageLayoutNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationObjectAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationClassNamesAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationShowLogoAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDisplayDateTimeAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationSourceAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDisplayHeaderAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationBackgroundObjectsVisibleAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationNodeTypeAttribute,35,10,4,0,12,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationStartWithNavigatorAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPresetIdAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationEffectAttribute.Value,227,0,4,0,26,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDirectionAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationEndlessAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationMouseVisibleAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationDisplayFooterAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationActionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationVisibilityAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPathIdAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPauseAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationShowAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationPresetClassAttribute,35,10,4,0,12,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.presentation,PresentationNodeTypeAttribute.Value,117,0,4,0,16,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkTypeAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkShowAttribute,98,19,30,0,37,6,22,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkShowAttribute.Value,25,59,4,0,4,9,3,3,1,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkTitleAttribute,11,10,0,0,5,3,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkTypeAttribute,35,10,4,0,12,3,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkActuateAttribute.Value,25,37,4,0,4,7,3,3,1,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkActuateAttribute,143,16,48,0,55,6,31,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.xlink,XlinkHrefAttribute,8,13,0,0,4,4,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoBorderBottomAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoFontWeightAttribute.Value,161,0,4,0,20,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoHyphenationRemainCharCountAttribute,22,13,0,0,10,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoWidowsAttribute,22,13,0,0,10,4,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoTextAlignAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoWrapOptionAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoMarginLeftAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoSpaceBeforeAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoPaddingBottomAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoTextTransformAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoHyphenationKeepAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoTextAlignLastAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoHyphenationPushCharCountAttribute,22,13,0,0,10,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoLineHeightAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoLetterSpacingAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoClipAttribute,17,13,0,0,7,4,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoMarginBottomAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoBreakAfterAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoFontStyleAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoKeepTogetherAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoFontSizeAttribute,8,13,0,0,4,5,4,3,4,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoHeightAttribute,11,10,0,0,5,3,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.fo,FoCountryAttribute,8,13,0,0,4,4,4,3,4,3
